0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
-1.7478027714485138,-0.8182358205625679,0.5471765844384197,0.9737529137328579,0.4642608254103491,0.23332541915180435,2.22284291484964,-0.9113219379637947,-1.4124173939869689,-0.678770383137013,1.3074822012917753,0.01026829722930576,1.1553069621406442,-0.7047570678709028,0.7982757364137534,0.24812586586267682,-0.7245578941526286,1.1427642620301912,1.1126707846486776,-0.14820919577479427,-1.485272147515893,-0.2938467903997216,-1.672158612363847,-0.8782688994705908,-0.5408202095699296,0.2618132494501565,0.29426403148650626,0.05928967371765139,-0.0156285333818566,-0.6852478577966817,0.7838004080733333
1.0707361026481843,-1.0820700894334507,-1.4557043241087844,1.524411873548712,-1.3245898629832178,0.4992015217879309,-1.0221149009994708,-0.3900082209645685,-0.06446782827666436,0.3942409519303145,0.6115017157132314,-0.08602670100355335,0.9340501683544028,1.1697915992865908,-0.4536517667412956,-0.4405115793739206,-1.1899361481937638,-1.1680103592926698,1.6927472965651038,-1.040153653643357,-1.5457733597820513,-2.6096816694019664,-0.02114168048840064,-0.6590094693282931,0.8281777944955325,-0.04755712971641639,-0.14656303248419994,0.4076228018677104,1.4472364970606664,-0.27423740037472344,0.9123792570376567
0.8695376153389981,0.6639220772475314,0.07867422829881572,1.5355494546831694,1.1484390581114816,0.6891672706387514,-0.4870751162732509,-2.0724877042445757,-2.658567078351787,-1.514721330373413,-0.7728062406062772,0.49296497141861695,-0.4845770734945498,-0.49100632480625317,0.8808954864487327,-1.407412523959016,1.3964227866203127,-0.9389670515287857,0.8368724695709706,0.09243365803400462,-0.03821036319110762,0.335662496836703,0.4297797186951062,0.5454972636368943,0.14139686783404393,1.289575733710469,0.9865028359373536,-0.4422712245836754,-0.7489691058958496,-0.37990407639473234,-0.28378454614378534
2.176797986201715,0.8172690483079693,-0.10744994832342067,1.9472653301795197,-0.6467796440642753,1.0571290957883912,-0.1477440408608293,0.7832536337270474,-0.1915497097166599,0.24285137522868816,1.814350043869995,-2.161752675053106,-0.31859978621678214,0.9889179891410468,1.1030298045813411,-1.7698541043853926,-0.16484753459157794,1.3551033470370093,-0.3807562846669621,-1.0181717343894332,-0.37347530994284606,-1.4836896619856044,-0.8051704219737242,-2.0870879314723214,0.04066722294234617,0.7505037707876238,0.18689484295392408,1.047490221194312,-0.7889927567352263,0.4713918199052977,-1.0054220861260188
-2.3680575069522014,2.408702766820835,0.23358479541329086,1.076655676233204,1.5649572017996283,-0.21310261593830213,2.418912521602644,-0.29114139209270845,-0.02580502061728229,0.9709420952093628,-0.6596315658598564,1.3070893619569306,-1.1490714278756367,1.0969876675723411,-1.5517213908287637,0.5941855792610973,-0.28680097113923086,-0.8867486073754268,1.2069980476643414,-0.6209007460113323,0.07320795455759245,1.1916539283379644,1.421025320014792,0.03337851373306231,0.6024436064858626,-0.86867633303448,0.6394519714496455,1.3226752640084967,0.4388949591898234,-0.9270417498612072,-0.22135102730151837
0.21364785844539208,-2.694415673965919,-1.0798746008438025,0.7311516333616167,-0.5581647727281281,-0.7969468521624526,0.36152288358113277,2.0977628025316015,-0.843272650395852,-0.8556663852581047,2.16620066549794,0.6113823985334593,1.8043845863184502,0.8103498094238171,-0.5048704906643033,1.187038035948165,-0.4315439740526995,0.1065170924252476,2.131078884822298,-2.692471905880889,0.2428009495171782,1.5104392048579585,-0.6516130977906636,-0.505933997950694,1.007761858004575,0.9666342356773431,-0.770087927820341,-0.33545376055515563,0.21977837497091213,-0.7513378477977484,-0.5644451636341792
0.589190908138747,1.568256762155623,-1.988346824012427,-0.1333205212342421,-0.650961529566002,0.6212536101183,1.6650602152031848,-0.435386979889341,0.919232271082349,1.7542090350494912,-0.5779265843922652,2.963175808210371,-0.4983904760893834,-2.576585958721139,0.196028053946423,-0.11291691956354753,0.4911906075099284,-0.389360259726549,0.9500279418676311,1.4204504430944158,-0.263289052027491,0.8602980250474738,-0.43459658541649027,0.46544619457232456,-0.14358365072007315,1.0270660282233208,-0.6133910229373475,-1.007871823778523,-0.8153981802527036,-0.10829655754871201,-0.19976444058623377
-0.35535840241356587,1.829283735796854,-0.09463599630102679,0.4103068848344898,-1.6083525916338661,0.3538224514528708,-0.4908498688932955,-0.1712558684358103,1.5009081102554513,-0.17683533737457474,0.8179286126265966,1.180474115935964,0.7558144608448362,1.9894318852804675,0.11574079182778263,0.8929015082335373,1.630129467909753,0.9923063007533031,0.49777441720103327,-0.08838513817326336,-1.0619377723693517,-1.9458879682089176,-0.297744019440005,0.04377682542039568,0.025122384505832925,-0.6892752015355873,0.7943286708945599,-0.3099394724263403,-0.8617634877587123,0.4807250530683375,-0.5521788672703106
1.2157365470787096,2.1379083735678015,-0.6462752053737704,-1.6029166574686564,0.22298111145140165,2.092058376009165,0.25052875976538275,-0.021406815979246256,1.0036937102984298,-0.9567855805248363,-0.9812817424309096,-0.213326171971963,-0.25776149424422906,1.294290161354982,0.7912823658100212,1.2876053609782931,-0.37535892127146137,1.2119314360108282,0.8669179821630224,1.6989443667469222,-0.03089586920583121,-0.5481550305673443,0.3974439979281268,1.5100803341064388,-1.3785754146867706,-1.1323296514069658,0.6518775963821897,0.12785974360436084,0.03389347428363194,-1.0057543812408427,-0.08126261967634495
-0.31938500810164916,-2.1171842296458068,-1.0126233008979098,-1.771320383218982,0.9548435722431047,-1.3050467141816742,-0.21301515708119056,0.043470274362625606,-1.1091530557800142,0.4317583798431805,-0.5430695773779444,-1.4459096879154019,1.52898874637536,0.7126287529713984,-0.0012618558625017541,-0.31763739515148853,-0.7834704982755717,1.3126243326423797,0.3376687596508202,0.3831529589411064,1.0767700928274937,-0.08024641778847713,-1.1298540903505314,-0.6052293282263889,-1.6863883661542347,-1.2434533130930794,-1.1102898822021587,1.1416965944649282,0.053390320135817786,-1.0713703239942818,-0.4746277206642241
